,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total unit cost,state,state_name,region,lat,longitude,budget,2017 budget
62647,SO - 0006242,2018-01-25,Zoonder Group,Wholesale,Product 25,9,3912.8,35215.200000000004,2738.96,AZ,Arizona,West,33.63059,-112.33322,5342315.484,
62648,SO - 000386,2018-01-25,Liberty Group,Wholesale,Product 29,6,1025.1000000000001,6150.6,779.0760000000001,NV,Nevada,West,36.0397,-114.98194,594471.5700000001,
62649,SO - 0001301,2018-01-25,Realpoint Corp,Export,Product 5,6,234.5,1407.0,194.635,AZ,Arizona,West,32.72532,-114.6244,3925424.5420000004,
62650,SO - 0004392,2018-01-25,Topco Company,Wholesale,Product 15,12,1855.9,22270.800000000003,1484.7200000000003,CA,California,West,37.6391,-120.99688,3299478.315,
62651,SO - 0005147,2018-01-25,Z.H.T. Group,Export,Product 19,6,1065.3,6391.799999999999,777.669,CA,California,West,38.35658,-121.98774,1645841.6,
62652,SO - 0009348,2018-01-25,Twinte Group,Wholesale,Product 25,9,1065.3,9587.699999999999,490.038,MI,Michigan,Midwest,42.32115,-85.17971,5342315.484,
62653,SO - 0003309,2018-01-25,Vimbo Company,Export,Product 19,7,2351.7000000000003,16461.9,1622.673,MA,Massachusetts,Northeast,42.30791,-71.4362,1645841.6,
62654,SO - 0003365,2018-01-25,Z.H.T. Group,Distributor,Product 17,6,1031.8,6190.799999999999,856.3939999999999,MD,Maryland,South,38.99067,-77.02609,2119616.824,
62655,SO - 0003515,2018-01-25,Avamba Company,Distributor,Product 6,8,1956.4,15651.2,782.5600000000001,CA,California,West,34.1064,-117.59311,1672229.416,
62656,SO - 0003888,2018-01-25,Livepath Corp,Export,Product 18,12,951.4,11416.8,618.41,CA,California,West,34.0239,-118.17202,2309499.045,
62657,SO - 0005131,2018-01-25,Wordware Company,Distributor,Product 9,8,3055.2000000000003,24441.600000000002,2230.2960000000003,FL,Florida,South,25.72149,-80.26838,710415.405,
62658,SO - 0005209,2018-01-25,Chatterbri Ltd,Wholesale,Product 23,6,221.1,1326.6,163.614,VA,Virginia,South,39.11566,-77.5636,1135815.7580000001,
62659,SO - 0005523,2018-01-25,SUPERVALU Ltd,Wholesale,Product 3,5,1889.4,9447.0,1095.852,IN,Indiana,Midwest,41.68338,-86.25001,2642352.432,
62660,SO - 0010411,2018-01-25,Jaxbean Group,Wholesale,Product 1,11,3122.2000000000003,34344.200000000004,1498.6560000000002,TX,Texas,South,29.78664,-95.3909,3016489.209,
62661,SO - 0008421,2018-01-25,Tambee Company,Distributor,Product 15,10,2244.5,22445.0,1167.14,IN,Indiana,Midwest,39.58265,-86.095,3299478.315,
62662,SO - 0009201,2018-01-25,Aibox Company,Distributor,Product 18,8,3946.3,31570.4,1933.6870000000001,MA,Massachusetts,Northeast,42.20668,-70.94585000000001,2309499.045,
62663,SO - 0008398,2018-01-25,Divanoodle Ltd,Distributor,Product 5,6,824.1,4944.6,354.363,CA,California,West,33.9164,-118.35257,3925424.5420000004,
62664,SO - 0001399,2018-01-25,Golden Corp,Distributor,Product 2,12,857.6,10291.2,557.44,CA,California,West,37.97798,-122.03107,3050087.565,
62665,SO - 0004533,2018-01-25,Accudial Company,Wholesale,Product 26,8,1112.2,8897.6,856.394,IL,Illinois,Midwest,42.35277,-88.06133,5685138.2700000005,
62666,SO - 0004556,2018-01-25,WOCKHARDT Group,Distributor,Product 17,10,1876.0,18760.0,1013.0400000000001,TX,Texas,South,29.61968,-95.63495,2119616.824,
62667,SO - 0010759,2018-01-25,Kazu Corp,Export,Product 8,8,1822.4,14579.2,1221.008,CT,Connecticut,Northeast,41.17594,-73.27205,1085037.3290000001,
62668,SO - 0008496,2018-01-25,MEIJER Corp,Export,Product 20,5,871.0,4355.0,365.82,CA,California,West,33.83585,-118.34063,2067108.1199999999,
62669,SO - 0010360,2018-01-25,Remedy Ltd,Wholesale,Product 18,5,1092.1000000000001,5460.500000000001,797.2330000000001,IL,Illinois,Midwest,42.36363,-87.84479,2309499.045,
62670,SO - 0009367,2018-01-26,Centizu Company,Distributor,Product 13,8,1011.7,8093.6,728.424,IN,Indiana,Midwest,41.05238,-85.16209,3720639.645,
62671,SO - 0009965,2018-01-26,SEINDNI Corp,Wholesale,Product 26,5,1105.5,5527.5,563.8050000000001,FL,Florida,South,26.52535,-80.06643,5685138.2700000005,
62672,SO - 0001139,2018-01-26,Omba Group,Wholesale,Product 14,9,221.1,1989.8999999999999,141.504,TX,Texas,South,26.21591,-98.32529,4028698.4090000005,
62673,SO - 0003027,2018-01-26,Flipstorm Group,Wholesale,Product 9,8,1085.4,8683.2,640.386,CA,California,West,38.58046,-121.53023,710415.405,
62674,SO - 0005117,2018-01-26,Camido Company,Wholesale,Product 4,12,1701.8,20421.6,1021.0799999999999,TX,Texas,South,33.91371,-98.49339,2885560.824,
62675,SO - 0005384,2018-01-26,Alembic Ltd,Wholesale,Product 1,12,1072.0,12864.0,621.76,CT,Connecticut,Northeast,41.27212,-72.9675,3016489.209,
62676,SO - 0006128,2018-01-26,Quaxo Ltd,Distributor,Product 25,8,2639.8,21118.4,1689.4720000000002,IN,Indiana,Midwest,41.59337,-87.34643,5342315.484,
62677,SO - 000437,2018-01-26,Avavee Group,Export,Product 18,9,261.3,2351.7000000000003,104.52000000000001,AR,Arkansas,South,36.33202,-94.11854,2309499.045,
62678,SO - 0001123,2018-01-26,Wise Company,Distributor,Product 18,12,3932.9,47194.8,2477.727,CA,California,West,38.10742,-122.5697,2309499.045,
62679,SO - 0001399,2018-01-26,Golden Corp,Distributor,Product 2,12,857.6,10291.2,557.44,CA,California,West,33.88835,-118.30896,3050087.565,
62680,SO - 0002033,2018-01-26,Voonyx Group,Wholesale,Product 14,10,3396.9,33969.0,2377.83,UT,Utah,West,37.10415,-113.58412,4028698.4090000005,
62681,SO - 0003401,2018-01-26,Eayo Company,Export,Product 12,6,3946.3,23677.800000000003,2801.873,CA,California,West,33.75918,-118.00673,1356976.996,
62682,SO - 0003738,2018-01-26,Liberty Group,Export,Product 24,8,3001.6,24012.8,2341.248,CA,California,West,34.05223,-118.24368,756557.97,
62683,SO - 0006371,2018-01-26,Zoomzone Corp,Wholesale,Product 7,8,2385.2000000000003,19081.600000000002,1025.6360000000002,MO,Missouri,Midwest,39.01695,-94.28161,889737.555,
62684,SO - 0008916,2018-01-26,Tambee Company,Export,Product 9,6,1132.3,6793.799999999999,611.442,CA,California,West,33.72058,-116.21556,710415.405,
62685,SO - 000764,2018-01-26,Yombu Corp,Distributor,Product 5,11,1065.3,11718.3,553.956,MI,Michigan,Midwest,42.30754,-83.48577,3925424.5420000004,
62686,SO - 000968,2018-01-26,Voolia Ltd,Export,Product 15,5,3926.2000000000003,19631.0,1923.8380000000002,NC,North Carolina,South,36.07613,-79.4683,3299478.315,
62687,SO - 0002371,2018-01-26,Viva Ltd,Wholesale,Product 11,7,1098.8,7691.599999999999,879.04,GA,Georgia,South,33.88399,-84.51438,1230458.484,
62688,SO - 0002890,2018-01-26,American Corp,Distributor,Product 19,11,1031.8,11349.8,680.988,CA,California,West,33.84918,-118.38841,1645841.6,
62689,SO - 0005449,2018-01-26,Rooxo Company,Wholesale,Product 20,6,3979.8,23878.800000000003,1790.91,TX,Texas,South,30.52524,-97.66595,2067108.1199999999,
62690,SO - 0005586,2018-01-26,Flipbug Ltd,Wholesale,Product 25,6,268.0,1608.0,209.04000000000002,IL,Illinois,Midwest,42.04114,-87.69006,5342315.484,
62691,SO - 0006241,2018-01-26,Roomm Company,Wholesale,Product 3,10,1065.3,10653.0,628.5269999999999,CA,California,West,37.70215,-121.93579,2642352.432,
62692,SO - 0007087,2018-01-26,Voolia Ltd,Distributor,Product 16,11,2432.1,26753.1,1605.186,FL,Florida,South,26.93422,-80.09421,2062061.144,
62693,SO - 0007593,2018-01-26,Kaymbo Company,Wholesale,Product 19,12,227.8,2733.6000000000004,107.066,UT,Utah,West,41.73549,-111.83439,1645841.6,
62694,SO - 0009076,2018-01-26,Blogspan Ltd,Distributor,Product 17,12,5822.3,69867.6,4599.617,FL,Florida,South,25.77288,-80.34783,2119616.824,
62695,SO - 000246,2018-01-26,Actavis Company,Wholesale,Product 25,7,1072.0,7504.0,643.1999999999999,TX,Texas,South,31.11712,-97.7278,5342315.484,
62696,SO - 000540,2018-01-26,Aimbo Corp,Export,Product 18,10,6217.6,62176.0,5284.96,NJ,New Jersey,Northeast,40.50677,-74.26542,2309499.045,
62697,SO - 0001463,2018-01-26,American Corp,Distributor,Product 15,6,1051.9,6311.400000000001,620.621,IL,Illinois,Midwest,42.02803,-88.20364,3299478.315,
62698,SO - 0001683,2018-01-26,Geiss Company,Wholesale,Product 29,8,3926.2000000000003,31409.600000000002,2630.5540000000005,WI,Wisconsin,Midwest,43.01668,-88.00703,594471.5700000001,
62699,SO - 0004012,2018-01-26,Fivebridge Ltd,Distributor,Product 12,11,971.5,10686.5,524.61,MA,Massachusetts,Northeast,42.46676,-70.94949,1356976.996,
62700,SO - 0005068,2018-01-26,Aromaticos Company,Distributor,Product 15,8,1112.2,8897.6,767.418,NV,Nevada,West,39.1638,-119.7674,3299478.315,
62701,SO - 0008005,2018-01-26,Z.H.T. Group,Distributor,Product 15,11,2847.5,31322.5,1395.2749999999999,MN,Minnesota,Midwest,44.92386,-92.95938,3299478.315,
62702,SO - 0008674,2018-01-26,Thoughtmix Ltd,Export,Product 5,11,3993.2000000000003,43925.200000000004,3354.288,PA,Pennsylvania,Northeast,40.12364,-74.86738,3925424.5420000004,
62703,SO - 0009533,2018-01-26,Geiss Company,Wholesale,Product 30,6,1333.3,7999.799999999999,1026.641,TX,Texas,South,29.8334,-93.96632,1011609.684,
62704,SO - 000267,2018-01-26,Cogilith Group,Wholesale,Product 16,6,1005.0,6030.0,502.5,FL,Florida,South,26.1716,-80.26163,2062061.144,
62705,SO - 000716,2018-01-26,Snaptags Ltd,Wholesale,Product 25,8,3966.4,31731.2,2816.144,TX,Texas,South,30.52524,-97.66595,5342315.484,
62706,SO - 0002253,2018-01-26,Rochester Group,Export,Product 19,9,991.6,8924.4,803.196,OR,Oregon,West,45.49428,-122.86705,1645841.6,
62707,SO - 0004609,2018-01-26,NARS Group,Distributor,Product 2,7,3095.4,21667.8,2104.8720000000003,NM,New Mexico,West,35.68698,-105.9378,3050087.565,
62708,SO - 0006048,2018-01-26,Twimbo Company,Distributor,Product 1,12,3825.7000000000003,45908.4,3175.331,TX,Texas,South,26.19063,-97.6961,3016489.209,
62709,SO - 0006955,2018-01-26,Twitterbri Ltd,Wholesale,Product 4,12,6452.1,77425.20000000001,4580.991,MI,Michigan,Midwest,42.6731,-83.03656,2885560.824,
62710,SO - 0009974,2018-01-26,Geiss Company,Distributor,Product 2,7,2606.3,18244.100000000002,1329.2130000000002,AL,Alabama,South,33.52744,-86.79905,3050087.565,
62711,SO - 000741,2018-01-27,General Company,Wholesale,Product 23,9,864.3000000000001,7778.700000000001,691.44,MN,Minnesota,Midwest,45.07246,-93.45579,1135815.7580000001,
62712,SO - 0007413,2018-01-27,NCS Group,Wholesale,Product 27,7,207.70000000000002,1453.9,176.54500000000002,WA,Washington,West,47.67323,-117.23937,964940.2310000001,
62713,SO - 0008797,2018-01-27,Organon Corp,Wholesale,Product 5,7,1829.1000000000001,12803.7,969.4230000000001,CA,California,West,33.84918,-118.38841,3925424.5420000004,
62714,SO - 0003916,2018-01-27,Deseret Group,Wholesale,Product 21,8,2432.1,19456.8,1897.038,CA,California,West,33.87529,-117.56644,959899.2180000001,
62715,SO - 0005669,2018-01-27,Cadila Ltd,Export,Product 20,9,227.8,2050.2000000000003,145.792,IL,Illinois,Midwest,41.67577,-88.31799,2067108.1199999999,
62716,SO - 0007276,2018-01-27,Aibox Company,Export,Product 14,7,1755.4,12287.800000000001,1298.996,NV,Nevada,West,36.17497,-115.13722,4028698.4090000005,
62717,SO - 0008479,2018-01-27,Buzzshare Company,Wholesale,Product 25,9,268.0,2412.0,136.68,MD,Maryland,South,39.4015,-76.60191,5342315.484,
62718,SO - 0010484,2018-01-27,Janyx Group,Distributor,Product 17,10,2351.7000000000003,23517.000000000004,1128.816,CA,California,West,33.52253,-117.70755,2119616.824,
62719,SO - 0001539,2018-01-27,Thoughtmix Ltd,Distributor,Product 2,8,6097.0,48776.0,3048.5,NH,New Hampshire,Northeast,42.76537,-71.46757,3050087.565,
62720,SO - 0002226,2018-01-27,Aveda Group,Export,Product 15,5,1072.0,5360.0,825.44,CA,California,West,37.33939,-121.89496,3299478.315,
62721,SO - 0006638,2018-01-27,Thoughtmix Ltd,Export,Product 18,7,1031.8,7222.599999999999,680.988,AL,Alabama,South,34.57332,-86.99214,2309499.045,
62722,SO - 0009958,2018-01-27,Cadila Ltd,Wholesale,Product 26,8,2358.4,18867.2,1108.448,NY,New York,Northeast,43.20981,-77.57206,5685138.2700000005,
62723,SO - 0010522,2018-01-27,Holston Company,Export,Product 25,9,3142.3,28280.7,1445.458,FL,Florida,South,26.52535,-80.06643,5342315.484,
62724,SO - 0009586,2018-01-27,Skinder Group,Wholesale,Product 26,7,6338.2,44367.4,4817.032,CA,California,West,34.13973,-118.03534,5685138.2700000005,
62725,SO - 000393,2018-01-27,Nlounge Ltd,Distributor,Product 4,10,1118.9,11189.0,895.1200000000001,MN,Minnesota,Midwest,44.02163,-92.4699,2885560.824,
62726,SO - 0001605,2018-01-27,Amerisourc Corp,Wholesale,Product 25,10,2244.5,22445.0,1346.7,IL,Illinois,Midwest,42.25884,-89.06455,5342315.484,
62727,SO - 0002564,2018-01-27,Army Group,Wholesale,Product 3,12,167.5,2010.0,103.85,NE,Nebraska,Midwest,41.13667,-95.89084,2642352.432,
62728,SO - 0004216,2018-01-27,Topiczoom Corp,Distributor,Product 17,6,6237.7,37426.2,5052.537,MN,Minnesota,Midwest,44.97997,-93.26384,2119616.824,
62729,SO - 0004413,2018-01-27,Podcat Corp,Wholesale,Product 24,5,670.0,3350.0,301.5,TN,Tennessee,South,35.61452,-88.81395,756557.97,
62730,SO - 0008704,2018-01-27,Flipbug Ltd,Wholesale,Product 3,10,1118.9,11189.0,861.5530000000001,CA,California,West,34.12834,-117.20865,2642352.432,
62731,SO - 000859,2018-01-27,Pacific Ltd,Wholesale,Product 24,7,247.9,1735.3,158.656,AL,Alabama,South,31.2337,-85.40682,756557.97,
62732,SO - 0004783,2018-01-27,Zooveo Company,Wholesale,Product 26,11,3162.4,34786.4,1676.0720000000001,CA,California,West,34.13973,-118.03534,5685138.2700000005,
62733,SO - 0006805,2018-01-27,Eire Corp,Export,Product 13,11,2385.2000000000003,26237.200000000004,1765.0480000000002,MS,Mississippi,South,32.31583,-90.21282,3720639.645,
62734,SO - 0008517,2018-01-27,Mydeo Ltd,Wholesale,Product 2,7,877.7,6143.900000000001,526.62,SC,South Carolina,South,32.79407,-79.86259,3050087.565,
62735,SO - 000434,2018-01-27,Topco Company,Wholesale,Product 5,10,2586.2000000000003,25862.000000000004,2094.8220000000006,NC,North Carolina,South,34.75405,-77.43024,3925424.5420000004,
62736,SO - 0001558,2018-01-27,Browsebug Company,Distributor,Product 13,5,1876.0,9380.0,1031.8000000000002,NC,North Carolina,South,36.07264,-79.79198,3720639.645,
62737,SO - 0003118,2018-01-27,Omba Group,Wholesale,Product 15,6,3946.3,23677.800000000003,3354.355,CA,California,West,33.20004,-117.24254,3299478.315,
62738,SO - 0003626,2018-01-27,Realbuzz Ltd,Wholesale,Product 13,12,757.1,9085.2,431.54699999999997,CA,California,West,33.61891,-117.92895,3720639.645,
62739,SO - 0006663,2018-01-27,Army Group,Distributor,Product 17,11,964.8000000000001,10612.800000000001,646.416,CA,California,West,33.94001,-118.13257,2119616.824,
62740,SO - 0007027,2018-01-27,US Ltd,Wholesale,Product 25,12,2465.6,29587.199999999997,1799.888,OR,Oregon,West,44.92371,-123.02319,5342315.484,
62741,SO - 0007281,2018-01-27,Aromaticos Company,Export,Product 25,5,3979.8,19899.0,3144.0420000000004,TN,Tennessee,South,35.84562,-86.39027,5342315.484,
62742,SO - 000198,2018-01-28,Roberts Company,Export,Product 30,11,2472.3,27195.300000000003,1433.934,CA,California,West,33.931960000000004,-117.94617,1011609.684,
62743,SO - 000525,2018-01-28,Brainspher Ltd,Wholesale,Product 14,10,3959.7000000000003,39597.0,2138.2380000000003,NC,North Carolina,South,35.98998,-79.99047,4028698.4090000005,
62744,SO - 0003338,2018-01-28,Kaymbo Company,Wholesale,Product 13,12,2881.0,34572.0,2074.3199999999997,NY,New York,Northeast,40.66347,-73.9387,3720639.645,
62745,SO - 0003485,2018-01-28,Fivebridge Ltd,Distributor,Product 21,8,3061.9,24495.2,1224.76,CA,California,West,33.87224,-117.87034,959899.2180000001,
62746,SO - 0005186,2018-01-28,Alembic Ltd,Distributor,Product 25,10,6123.8,61238.0,3919.232,CA,California,West,37.30216,-120.48297,5342315.484,
62747,SO - 0005373,2018-01-28,Valeant Corp,Export,Product 15,5,1058.6000000000001,5293.000000000001,889.224,CA,California,West,38.75212,-121.28801,3299478.315,
62748,SO - 0006233,2018-01-28,Centizu Company,Distributor,Product 13,8,1011.7,8093.6,728.424,TN,Tennessee,South,36.52977,-87.35945,3720639.645,
62749,SO - 0010338,2018-01-28,Roberts Company,Wholesale,Product 4,10,227.8,2278.0,134.402,FL,Florida,South,26.62535,-81.6248,2885560.824,
62750,SO - 0001348,2018-01-28,Jaxbean Group,Wholesale,Product 16,8,1688.4,13507.2,759.7800000000001,MI,Michigan,Midwest,42.47337,-83.22187,2062061.144,
62751,SO - 0003600,2018-01-28,SAFEWAY Ltd,Wholesale,Product 5,5,207.70000000000002,1038.5,145.39000000000001,CA,California,West,34.00944,-118.10528,3925424.5420000004,
62752,SO - 0004250,2018-01-28,Blogspan Ltd,Wholesale,Product 24,11,3939.6,43335.6,1812.2160000000001,AZ,Arizona,West,33.1911,-111.528,756557.97,
62753,SO - 0004480,2018-01-28,Voolia Ltd,Wholesale,Product 15,7,3946.3,27624.100000000002,2920.262,PA,Pennsylvania,Northeast,39.95234,-75.16379,3299478.315,
62754,SO - 0005901,2018-01-28,Ascend Ltd,Wholesale,Product 14,7,3021.7000000000003,21151.9,1843.237,CA,California,West,33.931960000000004,-117.94617,4028698.4090000005,
62755,SO - 0006778,2018-01-28,Chatterpoi Corp,Wholesale,Product 1,8,1172.5,9380.0,879.375,NC,North Carolina,South,35.61266,-77.36635,3016489.209,
62756,SO - 0007169,2018-01-28,Actavis Company,Wholesale,Product 26,6,1118.9,6713.400000000001,514.6940000000001,IN,Indiana,Midwest,39.4667,-87.41391,5685138.2700000005,
62757,SO - 0007217,2018-01-28,Vimbo Company,Distributor,Product 9,11,1011.7,11128.7,789.1260000000001,IL,Illinois,Midwest,41.948,-87.98061,710415.405,
62758,SO - 0007591,2018-01-28,Mylan Corp,Wholesale,Product 25,5,5246.1,26230.5,3619.809,NJ,New Jersey,Northeast,39.90461,-74.997,5342315.484,
62759,SO - 0009094,2018-01-28,Tagfeed Ltd,Distributor,Product 26,10,2539.3,25393.0,1498.1870000000001,IN,Indiana,Midwest,40.19153,-85.38601,5685138.2700000005,
62760,SO - 0009246,2018-01-28,Actavis Company,Wholesale,Product 5,7,5587.8,39114.6,3017.4120000000003,NY,New York,Northeast,40.85745,-72.95984,3925424.5420000004,
62761,SO - 0001061,2018-01-28,Skyvu Group,Wholesale,Product 17,5,167.5,837.5,110.55000000000001,WA,Washington,West,47.48288,-122.21707,2119616.824,
62762,SO - 0002080,2018-01-28,Snaptags Ltd,Wholesale,Product 2,12,174.20000000000002,2090.4,142.844,IL,Illinois,Midwest,40.11642,-88.24338,3050087.565,
62763,SO - 0002332,2018-01-28,Remedy Ltd,Wholesale,Product 14,8,5983.1,47864.8,2632.5640000000003,CA,California,West,38.29714,-122.28553,4028698.4090000005,
62764,SO - 0003660,2018-01-28,Tambee Company,Distributor,Product 10,9,5226.0,47034.0,3814.98,MD,Maryland,South,39.25066,-76.52052,864331.624,
62765,SO - 0003811,2018-01-28,Nlounge Ltd,Distributor,Product 13,11,6150.6,67656.6,2890.782,FL,Florida,South,26.31841,-80.09977,3720639.645,
62766,SO - 0006637,2018-01-28,Deseret Group,Distributor,Product 20,6,2224.4,13346.400000000001,1401.372,CO,Colorado,West,40.01499,-105.27055,2067108.1199999999,
62767,SO - 0007413,2018-01-28,NCS Group,Wholesale,Product 27,7,207.70000000000002,1453.9,176.54500000000002,MD,Maryland,South,39.26733,-76.79831,964940.2310000001,
62768,SO - 0009694,2018-01-28,Fivechat Company,Wholesale,Product 14,10,911.2,9112.0,637.84,NY,New York,Northeast,42.98337,-78.87567,4028698.4090000005,
62769,SO - 0010617,2018-01-28,Fivebridge Ltd,Distributor,Product 25,9,944.7,8502.300000000001,566.82,IL,Illinois,Midwest,42.35277,-88.06133,5342315.484,
62770,SO - 000269,2018-01-28,Gigabox Group,Wholesale,Product 25,5,844.2,4221.0,540.288,CA,California,West,37.323,-122.03218,5342315.484,
62771,SO - 000528,2018-01-28,Bath Group,Wholesale,Product 18,7,1031.8,7222.599999999999,464.31,TX,Texas,South,30.30394,-97.75436,2309499.045,
62772,SO - 0002303,2018-01-28,Topco Company,Wholesale,Product 7,8,3953.0,31624.0,2529.92,NJ,New Jersey,Northeast,40.66871,-74.11431,889737.555,
62773,SO - 0005277,2018-01-28,Bluezoom Group,Distributor,Product 11,9,6257.8,56320.200000000004,3066.322,MA,Massachusetts,Northeast,41.9001,-71.08977,1230458.484,
62774,SO - 0007770,2018-01-28,Fred's Company,Wholesale,Product 17,12,2391.9,28702.800000000003,956.7600000000001,CA,California,West,37.30216,-120.48297,2119616.824,
62775,SO - 0009508,2018-01-28,Aimbo Corp,Wholesale,Product 20,8,1125.6000000000001,9004.800000000001,855.4560000000001,CO,Colorado,West,40.39776,-105.07498,2067108.1199999999,
62776,SO - 000229,2018-01-28,Thoughtmix Ltd,Export,Product 17,11,844.2,9286.2,565.614,CA,California,West,33.42697,-117.61199,2119616.824,
62777,SO - 0002478,2018-01-28,ALK-Abello Ltd,Wholesale,Product 25,10,1011.7,10117.0,465.38200000000006,IN,Indiana,Midwest,40.08977,-85.68945,5342315.484,
62778,SO - 0004338,2018-01-28,Nlounge Ltd,Wholesale,Product 4,11,676.7,7443.700000000001,439.855,IL,Illinois,Midwest,41.51529,-87.73338,2885560.824,
62779,SO - 0004533,2018-01-28,Accudial Company,Wholesale,Product 26,8,1112.2,8897.6,856.394,FL,Florida,South,27.77086,-82.67927,5685138.2700000005,
62780,SO - 0008333,2018-01-28,Kare Corp,Wholesale,Product 30,10,1876.0,18760.0,1106.84,TX,Texas,South,29.30139,-94.79778,1011609.684,
